player_id,player_name,position,team,projected_points,confidence,overall_rank,position_rank,tier,tier_label
00-0039397,Tejhaun Palmer,WR,ARI,94.44686679936491,65,806.0,317.0,,Deep League
00-0039621,Kyle Sheets,WR,KC,94.44686679936491,65,806.0,317.0,,Deep League
00-0039255,Tayvion Robinson,WR,CAR,94.44686679936491,65,806.0,317.0,,Deep League
00-0039773,Drake Stoops,WR,LA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039701,Terique Owens,WR,SF,94.44686679936491,65,806.0,317.0,,Deep League
00-0037172,Kyric McGowan,WR,MIA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039592,Tanner Knue,WR,TB,94.44686679936491,65,806.0,317.0,,Deep League
00-0038953,Dylan Drummond,WR,ATL,94.44686679936491,65,806.0,317.0,,Deep League
00-0038734,David Durden,WR,DAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0039522,Corey Crooms,WR,DAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0039884,Tahj Washington,WR,MIA,94.44686679936491,65,806.0,317.0,,Deep League
00-0038502,T.J. Luther,WR,CAR,94.44686679936491,65,806.0,317.0,,Deep League
00-0038477,Bryce Ford-Wheaton,WR,NYG,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0037394,Ethan Fernea,WR,IND,94.44686679936491,65,806.0,317.0,,Deep League
00-0038472,Duece Watts,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0038860,Terrell Bynum,WR,LV,94.44686679936491,65,806.0,317.0,,Deep League
00-0039869,David Wallis,WR,NE,94.44686679936491,65,806.0,317.0,,Deep League
00-0038810,Thayer Thomas,WR,MIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0039562,David White Jr.,WR,JAX,94.44686679936491,65,806.0,317.0,,Deep League
00-0038969,Kearis Jackson,WR,NYG,94.44686679936491,65,806.0,317.0,,Deep League
00-0039259,Dayton Wade,WR,BAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0036939,Kawaan Baker,WR,NE,94.44686679936491,65,806.0,317.0,,Deep League
00-0039306,Dee Williams,WR,NYG,94.44686679936491,65,806.0,317.0,,Deep League
00-0034732,Alex McGough,WR,GB,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0038702,Daniel Arias,WR,ARI,94.44686679936491,65,806.0,317.0,,Deep League
00-0039278,Tyler Harrell,WR,NYJ,94.44686679936491,65,806.0,317.0,,Deep League
00-0039525,Cam Johnson,WR,CAR,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0037508,Justin Hall,WR,MIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0038520,Ty Scott,WR,SEA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039709,Ty James,WR,MIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0039891,Derek Slywka,WR,IND,94.44686679936491,65,806.0,317.0,,Deep League
00-0039329,Julian Hicks,WR,GB,94.44686679936491,65,806.0,317.0,,Deep League
00-0039552,Joshua Cephus,WR,JAX,94.44686679936491,65,806.0,317.0,,Deep League
00-0039511,Ahmarean Brown,WR,BUF,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039473,Xavier Johnson,WR,HOU,94.44686679936491,65,806.0,317.0,,Deep League
00-0039330,Dimitri Stanley,WR,GB,94.44686679936491,65,806.0,317.0,,Deep League
00-0039636,Tre Mosley,WR,CIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0036647,Cornell Powell,WR,SEA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039561,Joseph Scates,WR,JAX,94.44686679936491,65,806.0,317.0,,Deep League
00-0039437,Cornelius Johnson,WR,GB,94.44686679936491,65,806.0,317.0,,Deep League
00-0038844,Tre'Shaun Harrison,WR,TEN,94.44686679936491,65,806.0,317.0,,Deep League
00-0035701,Marcus Simms,WR,SEA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039626,Cole Burgess,WR,CIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0038181,Lucky Jackson,WR,MIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0038740,Jalen Moreno-Cropper,WR,DAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0038805,Cephus Johnson III,WR,TB,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039848,OJ Hiliare,WR,ATL,94.44686679936491,65,806.0,317.0,,Deep League
00-0038681,Jalen Wayne,WR,GB,94.44686679936491,65,806.0,317.0,,Deep League
00-0039439,Jalon Calhoun,WR,DET,94.44686679936491,65,806.0,317.0,,Deep League
00-0038680,Bryan Thompson,WR,BUF,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0038671,Jaray Jenkins,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0037460,Johnny Johnson III,WR,HOU,94.44686679936491,65,806.0,317.0,,Deep League
00-0038839,Mitchell Tinsley,WR,WAS,94.44686679936491,65,806.0,317.0,,Deep League
00-0038806,Malik Knowles,WR,GB,94.44686679936491,65,806.0,317.0,,Deep League
00-0039456,John Rhys Plumlee,WR,SEA,94.44686679936491,65,806.0,317.0,,Deep League
00-0037334,Mike Harley Jr.,WR,MIA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039664,Jaylen Johnson,WR,LAC,94.44686679936491,65,806.0,317.0,,Deep League
00-0036775,Brandon Smith,WR,NYJ,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0038651,Chase Cota,WR,NYG,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039479,Je'Quan Burton,WR,MIA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039536,Jeff Foreman,WR,LV,94.44686679936491,65,806.0,317.0,,Deep League
00-0038762,Matt Landers,WR,NE,94.44686679936491,65,806.0,317.0,,Deep League
00-0036471,Mathew Sexton,WR,MIA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039505,John Jiles,WR,NE,94.44686679936491,65,806.0,317.0,,Deep League
00-0039760,John Jackson,WR,CHI,94.44686679936491,65,806.0,317.0,,Deep League
00-0039415,Brenden Rice,WR,LAC,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039710,Jeshaun Jones,WR,MIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0038726,Jesse Matthews,WR,ATL,94.44686679936491,65,806.0,317.0,,Deep League
00-0039553,Brevin Easton,WR,JAX,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039286,Marcus Riley,WR,NYJ,94.44686679936491,65,806.0,317.0,,Deep League
00-0037553,Jontre Kirklin,WR,SF,94.44686679936491,65,806.0,317.0,,Deep League
00-0038902,Shaquan Davis,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0039462,Peter LeBlanc,WR,CHI,94.44686679936491,65,806.0,317.0,,Deep League
00-0039914,Praise Olatoke,WR,CAR,94.44686679936491,65,806.0,317.0,,Deep League
00-0038455,Sean Ryan,WR,BAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0037398,Samson Nacua,WR,NO,94.44686679936491,65,806.0,317.0,,Deep League
00-0039683,Marcus Rosemy-Jacksaint,WR,PHI,94.44686679936491,65,806.0,317.0,,Deep League
00-0039771,Sam Wiglusz,WR,LA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039500,Sam Pinckney,WR,CAR,94.44686679936491,65,806.0,317.0,,Deep League
00-0038760,Griffin Hebert,WR,PHI,94.44686679936491,65,806.0,317.0,,Deep League
00-0039298,Hayden Hatten,WR,SEA,94.44686679936491,65,806.0,317.0,,Deep League
00-0038484,Joseph Ngata,WR,PHI,94.44686679936491,65,806.0,317.0,,Deep League
00-0039739,Roman Wilson,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0039261,Isaiah Washington,WR,BAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0038883,Isaiah Winstead,WR,NYJ,94.44686679936491,65,806.0,317.0,,Deep League
00-0039730,Isaiah Wooden,WR,LAC,94.44686679936491,65,806.0,317.0,,Deep League
00-0038954,Izaiah Gathings,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0039781,JJ Laap,WR,LA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039722,JaQuae Jackson,WR,NE,94.44686679936491,65,806.0,317.0,,Deep League
00-0039336,Jaaron Hayek,WR,KC,94.44686679936491,65,806.0,317.0,,Deep League
00-0038843,Jacob Copeland,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0039604,Jadon Janke,WR,MIA,94.44686679936491,65,806.0,317.0,,Deep League
00-0037380,Kaden Davis,WR,CLE,94.44686679936491,65,806.0,317.0,,Deep League
00-0037185,Raleigh Webb,WR,TB,94.44686679936491,65,806.0,317.0,,Deep League
00-0039474,Lawrence Keys,WR,BUF,94.44686679936491,65,806.0,317.0,,Deep League
00-0039659,Jaelen Gill,WR,CLE,94.44686679936491,65,806.0,317.0,,Deep League
00-0039665,Leon Johnson,WR,LAC,94.44686679936491,65,806.0,317.0,,Deep League
00-0039541,Lideatrick Griffin,WR,CLE,94.44686679936491,65,806.0,317.0,,Deep League
00-0036676,Austin Watkins Jr.,WR,PHI,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039843,Qadir Ismail,WR,BAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0039504,Ayir Asante,WR,NYG,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039314,Phillip Brooks,WR,KC,94.44686679936491,65,806.0,317.0,,Deep League
00-0039591,Latreal Jones,WR,TB,94.44686679936491,65,806.0,317.0,,Deep League
