player_id,position,team,career_seasons,career_games,career_total_points,career_points_per_game,games_per_season,best_season_points,worst_season_points,recent_avg_ppg,career_trend,team_offensive_strength,team_scoring_environment,high_scoring_offense,player_name,career_rush_attempts_per_game,career_rush_yards_per_game,career_rush_tds_per_game,recent_rush_upside,rush_trend_improving,high_rush_game_frequency,has_elite_rushing_ceiling,mobility_score,career_receptions_per_game,career_receiving_yards_per_game,career_receiving_tds_per_game,estimated_target_share,pass_catching_role,workload_intensity,three_down_back_score,yards_per_touch,red_zone_efficiency,receiving_te_role,target_share_estimate,red_zone_priority,te_ceiling_score,consistent_target_role,wr1_potential,red_zone_role,yards_per_reception,big_play_ability,target_quality_score
00-0031585,TE,PIT,9,69,505.30000138282776,7.323188425838083,7.666666666666667,105.0,8.299999952316284,6.233333333333333,1.0,0.5064925933677106,0,0,MyCole Pruitt,,,,,,,,,1.2028985507246377,12.144927536231885,0.2028985507246377,,,,,,,0.2,2.1652173913043478,0.3,0.0,0.4,,,,,
00-0035624,TE,SEA,4,36,317.100004196167,8.808333449893528,9.0,141.4000015258789,39.10000038146973,6.300000127156576,0.0,0.5821692315342908,0,0,N'Keal Harry,,,,,,,,,1.8333333333333333,20.416666666666668,0.1388888888888889,,,,,,,0.2,3.3,0.0,0.0,0.4,,,,,
00-0038783,TE,DEN,2,16,101.70000004768372,6.356250002980232,8.0,84.5,17.200000047683716,6.356250002980232,0.5,0.47134942607333263,0,0,Nate Adkins,,,,,,,,,1.125,8.5625,0.1875,,,,,,,0.2,2.025,0.3,0.0,0.4,,,,,
00-0039782,TE,NYJ,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4726869055283744,0,0,Neal Johnson,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0037317,TE,PHI,1,1,6.700000047683716,6.700000047683716,1.0,6.700000047683716,6.700000047683716,6.700000047683716,0.5,0.6846089760127168,0,0,Nick Muse,,,,,,,,,1.0,22.0,0.0,,,,,,,0.2,1.8,0.0,0.0,0.4,,,,,
00-0032394,TE,TEN,9,76,588.1999998688698,7.739473682485129,8.444444444444445,167.39999961853027,4.800000011920929,7.9076923086093025,0.0,0.4036931224467736,0,0,Nick Vannett,,,,,,,,,1.4342105263157894,13.381578947368421,0.11842105263157894,,,,,,,0.2,2.581578947368421,0.0,0.0,0.4,,,,,
00-0037031,TE,LA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5144561397548308,0,0,Nikola Kalinic,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0035644,TE,SEA,6,92,1633.400006055832,17.754347891911216,15.333333333333334,358.0,169.4000015258789,14.942857197352819,0.0,0.5821692315342908,0,0,Noah Fant,,,,,,,,,3.2717391304347827,36.04347826086956,0.17391304347826086,,,,,,,0.8,4.5804347826086955,0.3,0.7,1.0,,,,,
00-0036637,TE,KC,4,67,664.0000007599592,9.910447772536704,16.75,254.300000756979,45.5,11.771052691693368,1.0,0.5854570056808311,0,0,Noah Gray,,,,,,,,,1.791044776119403,17.940298507462686,0.13432835820895522,,,,,,,0.2,3.2238805970149254,0.0,0.0,0.4,,,,,
00-0035572,TE,DET,2,13,71.20000076293945,5.476923135610727,6.5,46.40000057220459,24.800000190734863,5.476923135610727,0.5,0.58840327803872,0,0,Parker Hesse,,,,,,,,,1.0769230769230769,10.153846153846153,0.0,,,,,,,0.2,1.9384615384615385,0.0,0.0,0.4,,,,,
00-0036894,TE,PIT,4,62,1274.7999992370605,20.56129031027517,15.5,379.0,199.9000015258789,19.2966667175293,0.0,0.5064925933677106,0,0,Pat Freiermuth,,,,,,,,,3.7419354838709675,37.225806451612904,0.2903225806451613,,,,,,,0.8,5.2387096774193544,0.6,0.7,1.0,,,,,
00-0039231,TE,JAX,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5903051306638771,0,0,Patrick Murtagh,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0039050,TE,TB,2,12,99.60000038146973,8.300000031789144,6.0,67.0,32.60000038146973,8.300000031789144,0.5,0.6480371805809629,0,0,Payne Durham,,,,,,,,,1.4166666666666667,15.916666666666666,0.16666666666666666,,,,,,,0.2,2.5500000000000003,0.3,0.0,0.4,,,,,
00-0037569,TE,KC,3,20,120.40000076591969,6.020000038295985,6.666666666666667,76.5000001937151,19.300000190734863,3.99090914292769,0.0,0.5854570056808311,0,0,Peyton Hendershot,,,,,,,,,1.0,9.6,0.1,,,,,,,0.2,1.8,0.0,0.0,0.4,,,,,
00-0033439,TE,SEA,6,47,377.1000015735626,8.023404288799204,7.833333333333333,103.60000038146973,10.700000047683716,6.870588190415326,0.0,0.5821692315342908,0,0,Pharaoh Brown,,,,,,,,,1.5319148936170213,15.97872340425532,0.06382978723404255,,,,,,,0.2,2.7574468085106383,0.0,0.0,0.4,,,,,
00-0038735,TE,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6184888892756937,0,0,Princeton Fant,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0036590,TE,BUF,3,15,104.89999961853027,6.993333307902018,5.0,58.19999980926514,16.59999990463257,6.671428544180734,0.0,0.6374409368632482,0,0,Quintin Morris,,,,,,,,,1.1333333333333333,10.933333333333334,0.2,,,,,,,0.2,2.04,0.3,0.0,0.4,,,,,
00-0039256,TE,BAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5493838721814975,0,0,Riley Sharp,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0033757,TE,KC,6,67,897.1000056266785,13.389552322786246,11.166666666666666,385.8000030517578,30.700000286102295,11.435714312962123,0.0,0.5854570056808311,0,0,Robert Tonyan,,,,,,,,,2.328358208955224,24.34328358208955,0.26865671641791045,,,,,,,0.5,3.4925373134328357,0.6,0.4,0.7,,,,,
00-0037451,TE,PIT,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5064925933677106,0,0,Rod Williams,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0034073,TE,ATL,7,28,263.8000009059906,9.421428603785378,4.0,107.0,4.0,3.2333333492279053,0.0,0.5093827169813491,0,0,Ross Dwelley,,,,,,,,,1.6071428571428572,18.678571428571427,0.17857142857142858,,,,,,,0.2,2.8928571428571432,0.3,0.0,0.4,,,,,
00-0036753,TE,ARI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48832631670687976,0,0,Sage Surratt,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0037015,TE,TB,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6480371805809629,0,0,Sal Cannella,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0039065,TE,DET,2,37,1005.5999969542027,27.17837829605953,18.5,606.9000000059605,398.6999969482422,27.17837829605953,0.5,0.58840327803872,0,0,Sam LaPorta,,,,,,,,,4.675675675675675,49.78378378378378,0.5135135135135135,,,,,,,0.8,6.545945945945945,1.0,0.7,1.0,,,,,
00-0036474,TE,MIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6606452850165233,0,0,Sammis Reyes,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0035769,TE,BAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5493838721814975,0,0,Scotty Washington,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0036032,TE,IND,3,8,33.800000071525574,4.225000008940697,2.6666666666666665,24.700000047683716,0.0,2.2750000059604645,0.0,0.5097194982603098,0,0,Sean McKeon,,,,,,,,,0.75,4.75,0.125,,,,,,,0.2,1.35,0.0,0.0,0.0,,,,,
00-0036534,TE,DET,3,11,97.10000014305115,8.827272740277378,3.6666666666666665,74.5,6.700000047683716,9.022222227520412,0.0,0.58840327803872,0,0,Shane Zylstra,,,,,,,,,1.3636363636363635,10.545454545454545,0.36363636363636365,,,,,,,0.2,2.4545454545454546,0.6,0.0,0.4,,,,,
00-0039550,TE,JAX,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5903051306638771,0,0,Shawn Bowman,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0035039,TE,CHI,2,9,36.699999928474426,4.077777769830492,4.5,30.59999990463257,6.100000023841858,4.077777769830492,0.5,0.4503964932758731,0,0,Stephen Carlson,,,,,,,,,0.6666666666666666,6.888888888888889,0.1111111111111111,,,,,,,0.2,1.2,0.0,0.0,0.0,,,,,
00-0036438,TE,CAR,4,16,73.10000038146973,4.568750023841858,4.0,59.5,0.0,5.409090909090909,1.0,0.40203040952919517,0,0,Stephen Sullivan,,,,,,,,,0.875,10.6875,0.0,,,,,,,0.2,1.575,0.0,0.0,0.0,,,,,
00-0039654,TE,TEN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4036931224467736,0,0,Steven Stilianos,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0037475,TE,LAC,3,22,170.49999928474426,7.7499999674883755,7.333333333333333,87.79999923706055,16.700000047683716,8.094736801950555,1.0,0.48922604332965175,0,0,Stone Smartt,,,,,,,,,1.4090909090909092,17.272727272727273,0.045454545454545456,,,,,,,0.2,2.5363636363636366,0.0,0.0,0.4,,,,,
00-0035229,TE,MIN,6,84,2198.500011444092,26.172619183858234,14.0,543.3000030517578,179.70000076293945,29.16923082791842,1.0,0.6606452850165233,0,0,T.J. Hockenson,,,,,,,,,4.726190476190476,49.82142857142857,0.3333333333333333,,,,,,,0.8,6.616666666666666,0.6,0.7,1.0,,,,,
00-0034613,TE,CIN,5,36,387.6000023856759,10.766666732935441,7.2,204.70000076293945,10.599999904632568,14.438095301744484,1.0,0.5897839100392557,0,0,Tanner Hudson,,,,,,,,,2.0277777777777777,19.583333333333332,0.08333333333333333,,,,,,,0.2,3.65,0.0,0.0,0.7,,,,,
00-0039399,TE,CIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5897839100392557,0,0,Tanner McLachlan,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0038828,TE,TB,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6480371805809629,0,0,Tanner Taula,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0033357,TE,NO,7,101,1522.2600004076958,15.071881192155404,14.428571428571429,283.1199998855591,89.05999958515167,20.160833281775314,1.0,0.45162291740532967,0,0,Taysom Hill,,,,,,,,,1.0297029702970297,9.653465346534654,0.12871287128712872,,,,,,,0.2,1.8534653465346536,0.0,0.0,0.4,,,,,
00-0037277,TE,HOU,2,10,65.10000038146973,6.5100000381469725,5.0,52.80000019073486,12.300000190734863,6.5100000381469725,0.5,0.47662751478437715,0,0,Teagan Quitoriano,,,,,,,,,0.9,14.6,0.2,,,,,,,0.2,1.62,0.3,0.0,0.0,,,,,
00-0039847,TE,NYG,1,10,156.5999984741211,15.65999984741211,10.0,156.5999984741211,156.5999984741211,15.65999984741211,0.5,0.443400001319199,0,0,Theo Johnson,,,,,,,,,2.9,33.1,0.1,,,,,,,0.5,4.35,0.0,0.4,0.7,,,,,
00-0038145,TE,TEN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4036931224467736,0,0,Thomas Odukoya,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0039936,TE,DEN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47134942607333263,0,0,Thomas Yassmin,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0039737,TE,ARI,1,5,25.700000047683716,5.1400000095367435,5.0,25.700000047683716,25.700000047683716,5.1400000095367435,0.5,0.48832631670687976,0,0,Tip Reiman,,,,,,,,,1.2,7.4,0.0,,,,,,,0.2,2.16,0.0,0.0,0.4,,,,,
00-0036173,TE,NO,1,4,15.599999904632568,3.899999976158142,4.0,15.599999904632568,15.599999904632568,3.899999976158142,0.5,0.45162291740532967,0,0,Tommy Hudson,,,,,,,,,0.75,7.75,0.0,,,,,,,0.2,1.35,0.0,0.0,0.0,,,,,
00-0035308,TE,CHI,3,13,93.49999970197678,7.192307669382829,4.333333333333333,44.90000009536743,5.199999988079071,6.262500010430813,0.0,0.4503964932758731,0,0,Tommy Sweeney,,,,,,,,,1.3846153846153846,12.692307692307692,0.07692307692307693,,,,,,,0.2,2.4923076923076923,0.0,0.0,0.4,,,,,
00-0037005,TE,CAR,4,51,480.3000007867813,9.417647074250613,12.75,127.9000015258789,110.89999961853027,11.121739180191703,1.0,0.40203040952919517,0,0,Tommy Tremble,,,,,,,,,1.6666666666666667,15.333333333333334,0.17647058823529413,,,,,,,0.2,3.0,0.3,0.0,0.4,,,,,
00-0030506,TE,KC,11,199,6930.840024493635,34.828341831626304,18.09090909090909,835.7600060999393,395.7000045776367,33.02105255130874,1.0,0.5854570056808311,0,0,Travis Kelce,,,,,,,,,5.939698492462312,71.50251256281408,0.48743718592964824,,,,,,,1.0,7.721608040201006,1.0,1.0,1.0,,,,,
00-0038456,TE,ARI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48832631670687976,0,0,Travis Vokolek,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0037011,TE,CLE,2,15,79.30000019073486,5.286666679382324,7.5,50.80000019073486,28.5,5.286666679382324,0.5,0.47064408658036305,0,0,Tre' McKitty,,,,,,,,,1.2,8.866666666666667,0.0,,,,,,,0.2,2.16,0.0,0.0,0.4,,,,,
00-0035259,TE,LV,5,16,53.099999859929085,3.318749991245568,3.2,16.0,4.5,2.4571428639548167,0.0,0.493508334241364,0,0,Trevon Wesco,,,,,,,,,0.5625,8.375,0.0,,,,,,,0.2,1.0125,0.0,0.0,0.0,,,,,
00-0039711,TE,MIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6606452850165233,0,0,Trey Knox,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0037744,TE,ARI,3,42,1163.7999984771013,27.709523773264316,14.0,585.7999984771013,146.0,30.842424196275797,1.0,0.48832631670687976,0,0,Trey McBride,,,,,,,,,5.261904761904762,53.23809523809524,0.16666666666666666,,,,,,,1.0,6.840476190476191,0.3,1.0,1.0,,,,,
00-0039518,TE,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.45162291740532967,0,0,Treyton Welch,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0037654,TE,LAC,2,9,40.80000013113022,4.5333333479033575,4.5,35.40000009536743,5.400000035762787,4.5333333479033575,0.5,0.48922604332965175,0,0,Tucker Fisk,,,,,,,,,1.0,7.0,0.0,,,,,,,0.2,1.8,0.0,0.0,0.4,,,,,
00-0038996,TE,GB,2,30,549.8000046014786,18.326666820049287,15.0,347.90000307559967,201.9000015258789,18.326666820049287,0.5,0.556550303718538,0,0,Tucker Kraft,,,,,,,,,3.033333333333333,37.06666666666667,0.3333333333333333,,,,,,,0.8,4.246666666666666,0.6,0.7,1.0,,,,,
00-0034270,TE,NYJ,7,85,1367.2000039219856,16.08470592849395,12.142857142857142,316.79999923706055,28.200000286102295,17.424242539839312,1.0,0.4726869055283744,0,0,Tyler Conklin,,,,,,,,,3.1058823529411765,29.988235294117647,0.12941176470588237,,,,,,,0.5,4.658823529411765,0.0,0.4,1.0,,,,,
00-0036250,TE,GB,3,10,36.10000038146973,3.6100000381469726,3.3333333333333335,18.50000023841858,0.0,4.011111153496636,1.0,0.556550303718538,0,0,Tyler Davis,,,,,,,,,0.8,6.1,0.0,,,,,,,0.2,1.4400000000000002,0.0,0.0,0.0,,,,,
00-0033110,TE,LA,9,128,2143.6000038161874,16.746875029813964,14.222222222222221,394.5,56.0,17.514285677955264,1.0,0.5144561397548308,0,0,Tyler Higbee,,,,,,,,,3.0625,31.015625,0.21875,,,,,,,0.5,4.59375,0.3,0.4,1.0,,,,,
00-0036059,TE,SEA,1,1,11.199999988079071,11.199999988079071,1.0,11.199999988079071,11.199999988079071,11.199999988079071,0.5,0.5821692315342908,0,0,Tyler Mabry,,,,,,,,,1.0,7.0,1.0,,,,,,,0.2,1.8,1.0,0.0,0.4,,,,,
00-0035356,TE,WAS,1,3,20.700000047683716,6.900000015894572,3.0,20.700000047683716,20.700000047683716,6.900000015894572,0.5,0.5530374281671313,0,0,Tyree Jackson,,,,,,,,,1.0,7.333333333333333,0.3333333333333333,,,,,,,0.2,1.8,0.6,0.0,0.4,,,,,
00-0034159,TE,LAC,7,80,1007.1000053286552,12.58875006660819,11.428571428571429,267.70000076293945,60.60000038146973,12.800000054495674,1.0,0.48922604332965175,0,0,Will Dissly,,,,,,,,,2.25,23.9875,0.1875,,,,,,,0.5,3.375,0.3,0.4,0.7,,,,,
00-0038394,TE,IND,2,18,112.60000085830688,6.255555603239271,9.0,94.70000076293945,17.90000009536743,6.255555603239271,0.5,0.5097194982603098,0,0,Will Mallory,,,,,,,,,1.2222222222222223,13.11111111111111,0.0,,,,,,,0.2,2.2,0.0,0.0,0.4,,,,,
00-0036640,TE,BUF,1,2,4.0,2.0,2.0,4.0,4.0,2.0,0.5,0.6374409368632482,0,0,Zach Davidson,,,,,,,,,0.5,2.5,0.0,,,,,,,0.2,0.9,0.0,0.0,0.0,,,,,
00-0030061,TE,WAS,11,162,4331.700010687113,26.73888895485872,14.727272727272727,687.5,127.20000076293945,22.262963047734015,0.0,0.5530374281671313,0,0,Zach Ertz,,,,,,,,,4.8765432098765435,50.2037037037037,0.3148148148148148,,,,,,,1.0,6.339506172839507,0.6,1.0,1.0,,,,,
00-0035222,TE,LV,3,26,203.0999998152256,7.811538454431754,8.666666666666666,112.5,4.9000000059604645,7.927999992370605,1.0,0.493508334241364,0,0,Zach Gentry,,,,,,,,,1.6538461538461537,12.923076923076923,0.0,,,,,,,0.2,2.976923076923077,0.0,0.0,0.4,,,,,
00-0039661,TE,LAC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48922604332965175,0,0,Zach Heins,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0038406,TE,NYJ,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4726869055283744,0,0,Zack Kuntz,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0037340,TE,BAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5493838721814975,0,0,Zaire Mitchell-Paden,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0035676,WR,PHI,6,102,2692.800009250641,26.400000090692558,17.0,561.6999969482422,359.0999984741211,28.450000314151538,1.0,0.6846089760127168,0,0,A.J. Brown,,,,,,,,,4.7745098039215685,74.74509803921569,0.5588235294117647,7.161764705882353,,,,,,,,,,,0.6,1.0,15.655030800821356,1.0,0.9371323529411765
00-0038612,WR,DEN,1,8,88.60000038146973,11.075000047683716,8.0,88.60000038146973,88.60000038146973,11.075000047683716,0.5,0.47134942607333263,0,0,A.T. Perry,,,,,,,,,1.5,30.75,0.5,2.7,,,,,,,,,,,0.0,1.0,20.5,1.0,0.6025
00-0030035,WR,CAR,11,151,3512.3000100106,23.260264966957617,13.727272727272727,554.3000030517578,46.70000076293945,25.16666672406373,1.0,0.40203040952919517,0,0,Adam Thielen,,,,,,,,,4.695364238410596,57.2317880794702,0.4304635761589404,7.043046357615894,,,,,,,,,,,0.6,0.6,12.188998589562765,0.7,0.8532684392095324
00-0039890,WR,IND,1,17,109.26000076532364,6.42705886854845,17.0,109.26000076532364,109.26000076532364,6.42705886854845,0.5,0.5097194982603098,0,0,Adonai Mitchell,,,,,,,,,1.3529411764705883,18.352941176470587,0.0,2.435294117647059,,,,,,,,,,,0.0,0.0,13.565217391304348,0.7,0.5443861892583121
00-0039511,WR,BUF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6374409368632482,0,0,Ahmarean Brown,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039747,WR,PHI,1,3,31.199999928474426,10.399999976158142,3.0,31.199999928474426,31.199999928474426,10.399999976158142,0.5,0.6846089760127168,0,0,Ainias Smith,,,,,,,,,2.3333333333333335,13.666666666666666,0.3333333333333333,4.2,,,,,,,,,,,0.0,0.6,5.857142857142857,0.0,0.4711904761904762
00-0037664,WR,IND,3,49,618.1000061035156,12.614285838847257,16.333333333333332,248.9000015258789,167.4000015258789,12.615151607629025,1.0,0.5097194982603098,0,0,Alec Pierce,,,,,,,,,2.2448979591836733,39.40816326530612,0.22448979591836735,4.040816326530612,,,,,,,,,,,0.0,0.3,17.554545454545455,1.0,0.7030612244897959
00-0035602,WR,LV,2,2,12.800000131130219,6.400000065565109,1.0,12.600000143051147,0.19999998807907104,6.400000065565109,0.5,0.493508334241364,0,0,Alex Bachman,,,,,,,,,1.5,15.5,0.0,2.7,,,,,,,,,,,0.0,0.0,10.333333333333334,0.4,0.47805555555555557
00-0032543,WR,HOU,7,63,526.6400033831596,8.359365133066026,9.0,201.2400016784668,15.0,7.975000063578288,0.0,0.47662751478437715,0,0,Alex Erickson,,,,,,,,,1.7777777777777777,21.714285714285715,0.06349206349206349,3.1999999999999997,,,,,,,,,,,0.0,0.0,12.214285714285714,0.7,0.5657142857142857
00-0034732,WR,GB,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.556550303718538,0,0,Alex McGough,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0034521,WR,NYJ,7,81,1294.7000134587288,15.983950783441097,11.571428571428571,316.8000030517578,3.199999988079071,12.88400016784668,1.0,0.4726869055283744,0,0,Allen Lazard,,,,,,,,,2.962962962962963,40.45679012345679,0.35802469135802467,4.7407407407407405,,,,,,,,,,,0.3,0.6,13.654166666666667,0.7,0.7196666666666667
00-0031428,WR,DET,11,134,2839.8000061884522,21.192537359615315,12.181818181818182,506.8999999985099,5.200000047683716,6.486363671042702,0.0,0.58840327803872,0,0,Allen Robinson,,,,,,,,,4.350746268656716,54.23880597014925,0.35074626865671643,6.526119402985074,,,,,,,,,,,0.6,0.6,12.466552315608919,0.7,0.8219003503067851
00-0031544,WR,BUF,10,161,3798.100026845932,23.590683396558585,16.1,447.6000061035156,239.79999923706055,20.146875262260437,0.0,0.6374409368632482,0,0,Amari Cooper,,,,,,,,,4.608695652173913,64.53416149068323,0.42857142857142855,6.913043478260869,,,,,,,,,,,0.6,0.6,14.002695417789758,1.0,0.8918834720106255
00-0036963,WR,DET,4,69,2239.780004888773,32.46057978099671,17.25,703.499993801117,411.80000495910645,35.834594427733805,1.0,0.58840327803872,0,0,Amon-Ra St. Brown,,,,,,,,,6.666666666666667,76.26086956521739,0.5362318840579711,9.333333333333334,,,,,,,,,,,1.0,1.0,11.439130434782609,0.4,0.9050434782608696
00-0035876,WR,ARI,1,5,26.0,5.2,5.0,26.0,26.0,5.2,0.5,0.48832631670687976,0,0,Andre Baccellia,,,,,,,,,1.4,9.0,0.0,2.52,,,,,,,,,,,0.0,0.0,6.428571428571429,0.0,0.36042857142857143
00-0038619,WR,CIN,2,26,284.00000190734863,10.923076996436485,13.0,199.9000015258789,84.10000038146973,10.923076996436485,0.5,0.5897839100392557,0,0,Andrei Iosivas,,,,,,,,,1.9615384615384615,22.884615384615383,0.38461538461538464,3.5307692307692307,,,,,,,,,,,0.0,0.6,11.666666666666666,0.4,0.5759188034188034
00-0035527,WR,PIT,5,25,172.19999919086695,6.887999967634678,5.0,102.79999959468842,0.0,2.424999976530671,0.0,0.5064925933677106,0,0,Andy Isabella,,,,,,,,,1.32,17.88,0.16,2.3760000000000003,,,,,,,,,,,0.0,0.3,13.545454545454545,0.7,0.5394121212121212
00-0039816,WR,IND,1,1,5.799999952316284,5.799999952316284,1.0,5.799999952316284,5.799999952316284,5.799999952316284,0.5,0.5097194982603098,0,0,Anthony Gould,,,,,,,,,1.0,23.0,0.0,1.8,,,,,,,,,,,0.0,0.0,23.0,1.0,0.535
00-0034353,WR,BAL,5,54,710.1200000867248,13.150370371976384,10.8,241.99999847263098,18.90000009536743,7.566666682561238,0.0,0.5493838721814975,0,0,Anthony Miller,,,,,,,,,2.7777777777777777,31.27777777777778,0.2222222222222222,4.444444444444445,,,,,,,,,,,0.3,0.3,11.26,0.4,0.6335999999999999
00-0036999,WR,MIA,2,18,94.2000002861023,5.233333349227905,9.0,61.40000009536743,32.80000019073486,5.233333349227905,0.5,0.5058645846225942,0,0,Anthony Schwartz,,,,,,,,,0.7777777777777778,10.333333333333334,0.05555555555555555,1.4000000000000001,,,,,,,,,,,0.0,0.0,13.285714285714286,0.7,0.4592857142857143
00-0038627,WR,DET,1,2,2.7000000029802322,1.3500000014901161,2.0,2.7000000029802322,2.7000000029802322,1.3500000014901161,0.5,0.58840327803872,0,0,Antoine Green,,,,,,,,,0.5,1.0,0.0,0.9,,,,,,,,,,,0.0,0.0,2.0,0.0,0.12083333333333335
00-0035021,WR,IND,5,39,207.80000060796738,5.328205143794035,7.8,79.00000077486038,6.700000047683716,6.731250066310167,1.0,0.5097194982603098,0,0,Ashton Dulin,,,,,,,,,0.8974358974358975,13.256410256410257,0.10256410256410256,1.6153846153846154,,,,,,,,,,,0.0,0.0,14.771428571428572,1.0,0.5150586080586081
00-0035869,WR,ATL,1,5,31.600000381469727,6.320000076293946,5.0,31.600000381469727,31.600000381469727,6.320000076293946,0.5,0.5093827169813491,0,0,Austin Mack,,,,,,,,,1.4,18.2,0.0,2.52,,,,,,,,,,,0.0,0.0,13.0,0.7,0.5356666666666667
00-0036841,WR,JAX,3,5,33.200000047683716,6.6400000095367435,1.6666666666666667,14.900000095367432,7.299999952316284,8.633333365122477,1.0,0.5903051306638771,0,0,Austin Trammell,,,,,,,,,1.6,16.4,0.0,2.8800000000000003,,,,,,,,,,,0.0,0.0,10.25,0.4,0.4893333333333334
00-0036676,WR,PHI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6846089760127168,0,0,Austin Watkins Jr.,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0039504,WR,NYG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.443400001319199,0,0,Ayir Asante,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
00-0036862,WR,PIT,4,37,279.1999985575676,7.545945906961286,9.25,160.2999985218048,23.40000009536743,4.635714288268771,0.0,0.5064925933677106,0,0,Ben Skowronek,,,,,,,,,1.7837837837837838,17.864864864864863,0.02702702702702703,3.210810810810811,,,,,,,,,,,0.0,0.0,10.015151515151516,0.4,0.5078815178815179
